,Unnamed: 0,disney plus_flatrate,adult,original_language,amazon prime video_flatrate,genre_ids,google play movies_rent,original_title,netflix_flatrate,kr_theater_note,release_date,popularity,id,overview,vote_average,wavve_buy,google play movies_buy,title,wavve_flatrate,poster_path,wavve_rent,kr_digital_date,netflix standard with ads_flatrate,tving_flatrate,backdrop_path,watcha_flatrate,softcore,video,kr_digital_note,kr_theater_date,vote_count,apple tv_flatrate,filmbox+_flatrate,crunchyroll_flatrate,sun nxt_flatrate,mubi_flatrate,movieme_rent,global_theater_date,global_digital_date
3255,3255,0.0,False,es,0.0,53|9648|18|27,0.0,Uno para morir,0.0,,2023-05-05,1.0555,1114905,"가족 3명과 서로 일면식 없는 4명의 인물이 갑자기 납치되어 외딴 섬의 큰 별장에 갇힌 채 깨어나게 된 이후, 알 수 없는 범인의 지시에 의해 서로를 죽여야만 하는 살인 게임을 펼치게 되는 내용",6.4,0.0,0.0,죽음의 룰렛,0.0,/tP0xZWNqNNM0PEhkURsKriTQT9j.jpg,0.0,,0.0,0.0,/3AUNvEzrNBBNL6Qk58ukY9P3GYU.jpg,0.0,False,False,,,211,0,0,0,0,0,0,,2023-05-05
3256,3256,0.0,False,en,0.0,28|53,1.0,Run & Gun,0.0,,2022-05-13,1.1435,910596,"레이는 범죄와 폭력의 삶에서 벗어나 도시 근교에서 가족과 함께 조용하고 착실하게 살아가고 있다. 그러나 레이의 과거가 드러나고, 그는 마지막 임무로 정체불명의 꾸러미를 찾으라는 협박을 받는다. 상처를 입은 채로 배신당한 레이는 그가 가진 꾸러미를 빼앗으려고 무슨 짓이든 할 무자비한 암살자에게 쫓긴다. 사랑하는 가족의 목숨이 위험에 처하자, 레이는 자신의 폭력적이었던 과거를 이용해 살아남기로 한다.",5.5,1.0,1.0,런앤건,0.0,/h0AKLEk4XCajdav1hSHIR71cU66.jpg,1.0,2022-05-13,0.0,0.0,/1FTw6A7FF45b40uzk0cPVlNbKS.jpg,0.0,False,False,,2022-05-13,72,0,0,0,0,0,0,,2022-01-11
3257,3257,0.0,False,es,0.0,35,0.0,Amor de madre,1.0,,2022-04-29,0.6627,955971,"결혼식장에 덩그러니 혼자 남겨진 호세 루이스. 결혼은 망쳤지만, 허니문 비용까지 날릴 순 없었던 극성스러운 그의 엄마 마리 카르멘은 급기야 아들과 함께 허니문에 오른다. 이 둘 괜찮겠지?",6.295,0.0,0.0,허니문 위드 마이 마더,0.0,/mJnldu7WjrGdZnFZMacaoguKX48.jpg,0.0,,1.0,0.0,/s90hYiKk8vwCXKCDewFrrfzAdV6.jpg,0.0,False,False,,,171,0,0,0,0,0,0,,2022-04-29
3258,3258,0.0,False,fr,0.0,35|18,0.0,En roue libre,0.0,,2022-06-29,0.7276,892494,,6.7,0.0,0.0,En roue libre,0.0,/9Dv2IKD6ap7hlEgQhKPZnmG2Qxa.jpg,0.0,,0.0,0.0,/2vQCtIKOMbRBLEJBdE8mzvIVBKN.jpg,0.0,False,False,,,102,0,0,0,0,0,0,2022-06-29,2022-09-29
3259,3259,0.0,False,fr,0.0,28|35,0.0,Sous écrous,0.0,,2024-12-18,0.5759,1279871,,5.4,0.0,0.0,Sous écrous,0.0,/7uuZUh6aEcDy1BaJn4IbTWGdNE0.jpg,0.0,,0.0,0.0,/qzvUFS4kZazah70YiVOQ5Q4usZ5.jpg,0.0,False,False,,,51,0,0,0,0,0,0,2024-12-18,2025-04-23
3260,3260,0.0,False,it,0.0,18|36,0.0,Berlinguer: La grande ambizione,0.0,,2024-10-31,0.7202,1193421,,7.205,0.0,0.0,Berlinguer: La grande ambizione,0.0,/uOhMAIkmjUoPYl5NjmXxraVCsbC.jpg,0.0,,0.0,0.0,/omimB6pzNeYXJpmHpJhyfmZSyJG.jpg,0.0,False,False,,,173,0,0,0,0,0,0,2024-10-31,
3261,3261,0.0,False,fr,0.0,18,0.0,Les Miens,0.0,,2022-11-23,0.7577,971594,,6.271,0.0,0.0,Les Miens,0.0,/gcEaRTwdf79DpRGrQS3Obs8Xv6z.jpg,0.0,,0.0,0.0,/mmnf6cbEd76erNxDOMWWv87z2lH.jpg,0.0,False,False,,,70,0,0,0,0,0,0,2022-11-23,2023-03-23
3262,3262,0.0,False,fr,0.0,18|36,0.0,La nouvelle femme,0.0,,2023-11-05,0.7179,959395,,6.995,0.0,0.0,La nouvelle femme,0.0,/qBWKIcBKxypZuG88HapvAs2MB6r.jpg,0.0,,0.0,0.0,/sg2iCpfERyX4xyqZipfvNqSAHbx.jpg,0.0,False,False,,,101,0,0,0,0,0,0,2023-11-05,2025-01-28
3263,3263,0.0,False,en,0.0,878,0.0,Gray Matter,0.0,,2023-07-13,0.6507,1093796,"""당신의 능력을 믿어라, 그러나 그 대가는 무엇인가""
 16세 소녀 오로라는 평범한 삶을 갈망하지만, 그녀의 일상은 결코 평범하지 않다. 어릴 적부터 어머니 아일라에게 초능력을 통제하는 법을 배워온 그녀는, 그 힘이 얼마나 위험할 수 있는지에 대해 끊임없이 경고를 들어왔다. 그러나 어느 날 밤, 예기치 못한 사건이 발생하면서 오로라는 자신의 능력과 그로 인한 결과를 직접 마주하게 된다. 이 사건은 아일라가 숨겨온 과거의 진실을 드러내고, 모녀의 관계를 시험대에 올려놓는다. 과연 오로라는 자신의 힘을 받아들이고 운명을 개척할 수 있을까? 그리고 아일라가 감추려 했던 비밀은 무엇이었을까? 이 모든 질문의 답은 한순간의 선택에 달려 있는데...",6.8,0.0,0.0,그레이 매터,0.0,/zJn1nO2UuS4Oo5Sk49YUHHRcGyC.jpg,0.0,,0.0,0.0,/8uONGrM7zmtIKhJBTbPAdKnm9nN.jpg,0.0,False,False,,,56,0,0,0,0,0,0,,2023-07-13
3264,3264,0.0,False,en,0.0,28,1.0,Bullet Train Down,0.0,,2022-08-01,0.7398,1006540,고속 열차 시승에 들뜬 많은 승객들 사이로 보이지 않는 긴장감이 맴돈다. 누군가 기차를 폭파시키고 샌프란시스코 역에 충돌시키려 한다. 대참사가 벌어질 위기 속에서 침착하게 승객을 구해내고 샌프란시스코에 도착하기 전에 기차를 안전하게 멈춰야만 한다.,5.559,1.0,1.0,불릿 트레인 다운,1.0,/zqAd0zsic4XIkWFRV7mn09dK1jP.jpg,1.0,,0.0,0.0,/mEoIDEiePnYj178H9znzbl9zvky.jpg,1.0,False,False,,,68,0,0,0,0,0,0,,2023-01-09
3265,3265,0.0,False,fr,0.0,35,1.0,La Revanche des Crevettes Pailletées,0.0,,2022-01-22,0.6184,741674,,6.405,0.0,1.0,La Revanche des Crevettes Pailletées,1.0,/sGFbehBmBzac1ZOIJDwb544qBPL.jpg,1.0,,0.0,1.0,/pAixbe0tvOdAvB8h6AhRTLQQaqv.jpg,1.0,False,False,,,95,0,0,0,0,0,0,2022-04-13,2022-01-22
3266,3266,0.0,False,fr,0.0,18|36,0.0,Une affaire d'honneur,0.0,,2023-12-27,0.6179,960044,,6.6,0.0,0.0,Une affaire d'honneur,0.0,/wswgmBRpKm5C3VscsUNPwITYaHZ.jpg,0.0,,0.0,0.0,/j8ndWRvcIGhmTyDeBNeCakH4Xdr.jpg,0.0,False,False,,,87,0,0,0,0,0,0,2023-12-27,2024-07-12
3267,3267,0.0,False,sv,0.0,35|18,0.0,Ur spår,1.0,,2022-01-28,0.6763,913129,"직업도 없고, 삶을 제대로 살 의지도 없는 싱글맘이 바살로펫 스키에 도전한다. 그리 완벽하지 않은 완벽주의자 오빠와 함께 준비를 해볼까?",6.077,0.0,0.0,오프 트랙,0.0,/4yV6DjHg9ALJaopXlktvXphh9xR.jpg,0.0,,1.0,0.0,/8gtogcxiWiODHR4BMscTsHplbH9.jpg,0.0,False,False,,,65,0,0,0,0,0,0,2022-01-28,2022-11-16
3268,3268,0.0,False,zh,0.0,28|80|18,0.0,军火大劫案,0.0,,2022-04-09,0.8158,957992,"도시에서 테러가 일어나고, 무기수송 차량이 탈취되는 사건이 일어난다. 이 총격전에서 가까스로 살아남은 ‘원라이’는 테러의 용의자가 되고 사건의 진실을 파헤치기 위해 홀로 테러 조직과 정부의 특수부대에 맞선다.",6.522,0.0,1.0,스페셜포스 비상계엄,0.0,/43XHMy6SgaxXu7czbL2pE3xoM4t.jpg,1.0,,0.0,0.0,/gOkK6Y1QazWgA9Pf9ZiT3QLxRBZ.jpg,0.0,False,False,,,67,0,0,0,0,0,0,,2022-04-09
3269,3269,0.0,False,it,0.0,18|10749|35,0.0,Diva Futura,0.0,2025 Venice in Seoul,2025-02-28,0.6901,1141163,나를 가져주세요! 포르노의 전성시대가 열리고 모두가 몰래 훔쳐본 그녀들이 과감하고 발칙하게 등장한다. 도파민 폭발하는 사랑과 욕망에 관한 그녀들의 진짜 사생활을 엿본다.,6.5,0.0,0.0,디바: 모두의 여자,0.0,/7n3u5PKEKC1DZWTTpCkhefqJNj5.jpg,0.0,2026-01-22,0.0,0.0,/g8RddI0QqS9ufDDBvQddZSacgP6.jpg,1.0,False,False,,2025-02-28,66,0,0,0,0,0,0,2025-02-06,2025-05-27
3270,3270,0.0,False,en,0.0,99,0.0,Take Care of Maya,1.0,Netflix,2023-06-19,0.681,1114901,아픈 딸을 치료하려다가 아동 학대 혐의를 받게 된 플로리다의 한 부부. 당국을 상대로 딸의 양육권을 되찾기 위해 시작한 그들의 고통스러운 싸움을 그린 다큐멘터리.,7.7,0.0,0.0,마야를 부탁합니다,0.0,/xo18uFw2FQRy9WUBg4noYiBs4dF.jpg,0.0,2023-06-19,1.0,0.0,/i6ZQKIiQKHmcAKxbe4Tk5AcLugY.jpg,0.0,False,False,Netflix,2023-06-19,124,0,0,0,0,0,0,,2023-06-19
3271,3271,0.0,False,cs,0.0,18|36,0.0,Il Boemo,0.0,,2023-12-07,0.6967,669653,"1765년 베니스, 위대한 음악가가 되길 꿈꾸며 이탈리아로 건너온 ‘미슬리베체크’는 자유분방한 귀족 ‘마르케사’와 만나 뜨거운 관계로 발전하고 그의 뛰어난 재능과 열정을 인정받으면서 사교계 저명한 인사들을 소개받는다. 유명한 소프라노인 ‘가브리엘리’을 만나면서 나폴리에서 드디어 첫 오페라를 열게 되고 나폴리 왕가를 위한 작곡까지 맡으면서 아름다운 걸작을 남긴 ‘미슬리베체크. 어린 모차르트와 음악적 영감을 나누고 멘토가 되면서 점점 마에스트로로 성공 궤도에 오른다. 어느 날, 볼로냐에서 남작 부인인 ‘안나’와 만나 운명적인 사랑에 빠지지만 점점 그의 삶은 파괴적으로 변해간다.",6.1,0.0,1.0,불멸의 오페라: 보헤미안,0.0,/o6EhbVaQmENAHtVOavc2x5JI1QC.jpg,1.0,,0.0,0.0,/lhjxuV6gBEP80M2ekYBmo4b7dcL.jpg,0.0,False,False,,2023-12-07,55,0,0,0,0,0,0,2022-10-20,
3272,3272,0.0,False,es,0.0,99,0.0,La sociedad de la nieve: ¿Quiénes fuimos en la montaña?,1.0,,2024-01-23,0.6339,1232289,"《안데스 설원의 생존자들》의 제작 과정을 심도 있게 살펴보는 작품. 출연진과 제작진, 후안 안토니오 바요나 감독뿐만 아니라 실제 생존자들의 이야기도 들어본다.",7.336,0.0,0.0,안데스 설원의 생존자들: 그 산의 우리는 누구였을까?,0.0,/lpnRQzopVI4rPRE0aiXG3lOwjqq.jpg,0.0,,1.0,0.0,/fh022Zgyoq1UzxshTObNLjQ2JoC.jpg,0.0,False,False,,,67,0,0,0,0,0,0,,2024-01-23
3273,3273,0.0,False,de,0.0,18|36|10402,0.0,Girl You Know It's True,0.0,,2025-11-12,0.7111,1067950,립싱크로 세계적 스타가 된 유럽 출신 팝 듀오 '밀리 바닐리'의 성공과 몰락을 다룬 전기 극영화,7.38,0.0,0.0,밀리 바닐리: 희대의 립싱크 사기 사건,0.0,/jjlqLjyk7DKXqZoYVYIfDjqCVV8.jpg,0.0,2025-11-12,0.0,0.0,/muG1Inh2Eawg8MoAElROpwHGtur.jpg,0.0,False,False,,2025-11-12,129,0,0,0,0,0,0,2023-12-06,2024-08-09
3274,3274,0.0,False,fr,0.0,53|9648|10770|18,0.0,Le Patient,1.0,,2022-11-25,0.7343,1006917,온 가족이 살해된 날 밤의 기억을 잃은 채 혼수상태에서 깨어난 청년. 뒤엉킨 그날의 진실을 정신과 의사와 함께 밝히려 한다.,5.883,0.0,0.0,더 페이션트,0.0,/tL0xieVl5ms5EO6EuzxC6xFhPyg.jpg,0.0,,1.0,0.0,/pHjSH9Fxf7gYzYBZNZJ4ZLNxk17.jpg,0.0,False,False,,,120,0,0,0,0,0,0,2022-11-25,2022-10-21
3275,3275,0.0,False,en,0.0,99,0.0,Untold: Operation Flagrant Foul,1.0,,2022-08-30,0.53,1002307,"본인이 입회한 경기에서 불법 도박을 한 혐의로 복역한 NBA 심판, 팀 도너기. 수년이 지난 지금, 리그를 뒤흔들었던 그때의 충격적인 스캔들을 되짚어 본다.",7.07,0.0,0.0,말하지 못한 이야기: 플레그런트 파울 작전,0.0,/pArr12pr825SWb06ihiWesJsuR0.jpg,0.0,,1.0,0.0,/maZ8F3fvi8moX5p8fJ1eXDq9Dj4.jpg,0.0,False,False,,,50,0,0,0,0,0,0,,2022-08-30
3276,3276,0.0,False,en,0.0,10770|35|10749,0.0,A Merry Christmas Wish,1.0,Netflix,2023-12-01,0.6652,971503,삼촌 할아버지의 마지막 소원을 이뤄주기로 결심한 뉴욕의 마케팅 임원. 고향의 크리스마스 축제를 살리기 위해 매력적인 농부와 협업에 나선다.,6.0,0.0,0.0,메리 크리스마스 위시,0.0,/9qBQDIED8O8ehWODVt3s304KQlt.jpg,0.0,2023-12-01,1.0,0.0,/p3ng10hZIysyDgCyrqlFgMJCUpZ.jpg,0.0,False,False,Netflix,2023-12-01,53,0,0,0,0,0,0,,2022-11-12
3277,3277,0.0,False,en,0.0,27,0.0,"Lovely, Dark, and Deep",0.0,,2023-07-23,0.5094,1062528,,5.008,0.0,0.0,"Lovely, Dark, and Deep",0.0,/d4maZqH6a4vOUKuFzUrARZAiNc3.jpg,0.0,,0.0,0.0,/59oZSqxeBVwRgye5gWjGjAHHM7o.jpg,0.0,False,False,,,66,0,0,0,0,0,0,,2024-02-22
3278,3278,0.0,False,en,0.0,18|53,0.0,What Comes Around,0.0,,2023-08-04,0.6683,1005731,,5.6,0.0,0.0,루스트,0.0,/raLJMVxSvdfuAPW15CoPOFKxiGJ.jpg,0.0,,0.0,0.0,/1CcLz1VORtUwGZnugbHIi9fpdMR.jpg,0.0,False,False,,,90,0,0,0,0,0,0,2023-08-04,2023-11-01
3279,3279,0.0,False,en,0.0,27,0.0,Oracle,0.0,,2023-10-01,1.0641,787761,셰이는 저택에서 누군가에게 쫓기는 악몽에 시달린다.여동생 재스민과 단둘이 사는 셰이는 돈을 벌기 위해 베이비시터 구직 사이트에 지원서를 제출한다. 그리고 도착하자마자 그녀는 어린 시절의 악몽이 집안의 악과 연결되어 있다는 것을 곧 깨닫는다.,6.317,0.0,0.0,오라클,0.0,/laOpPREcTlDukttovlUGJ3Wmtb6.jpg,0.0,,0.0,0.0,/bqBY8uFoRMNRPhE39KTPIK1Dhim.jpg,0.0,False,False,,,104,0,0,0,0,0,0,2023-10-01,2023-10-01
3280,3280,0.0,False,es,0.0,99,1.0,La memoria infinita,0.0,,2023-09-20,0.6623,1032760,"칠레의 저명한 저널리스트이자 피노체트 정권의 범죄를 기록한 작가 아우구스토와 배우이자 활동가이며 문화부 장관을 역임한 파울리나는 25년간 사랑을 이어온 백발의 연인이다. 8년 전 아우구스토가 알츠하이머 판정을 받은 이후, 악화되고 있는 병세 앞에 무기력함을 느낀다. 그러나 파울리나는 아우구스토가 끝까지 스스로를 잃어버리지 않도록, 타협하지 않는 헌신으로 함께 치열하게 싸우고자 한다. 서로의 얼굴을 어루만지는 손길을 따라 주름 하나하나에 애정과 슬픔의 기억들을 채우고, 인생이라는 극에서 천천히 퇴장하고 있는 그들의 깊고 진한 사랑은 절찬리 진행 중이다.",8.006,1.0,1.0,이터널 메모리,0.0,/zTXgtFELvBdxznGCsnz47yJY4PL.jpg,1.0,2023-09-20,0.0,0.0,/d0WXOA6pQanoDBc60WtEaF5oM5R.jpg,0.0,False,False,,2023-09-20,88,0,0,0,0,0,0,2023-08-11,2024-02-22
3281,3281,0.0,False,it,0.0,35,0.0,Il principe di Roma,0.0,,2022-11-17,0.6074,890618,,5.8,0.0,0.0,Il principe di Roma,0.0,/fDPHqWaB3GqWJL1MOnf0u8DFu2G.jpg,0.0,,0.0,0.0,/vt7pH9KPR3w7Eu77ji7HAc2TL0H.jpg,0.0,False,False,,,60,0,0,0,0,0,0,2022-11-17,
3282,3282,0.0,False,fr,0.0,18|10749,0.0,L'Ombre d'un mensonge,0.0,,2022-03-23,0.6068,788933,,6.734,0.0,0.0,L'Ombre d'un mensonge,0.0,/gooex3Wcbd9umYFWsMC7Qya5QhJ.jpg,0.0,,0.0,0.0,/kDFu99ou1ZGreBQtVIv5E6XGGEs.jpg,0.0,False,False,,,62,0,0,0,0,0,0,2022-03-23,2022-03-23
3283,3283,0.0,False,de,0.0,80|10770,1.0,Immerstill,0.0,,2024-03-20,0.5831,1075540,빈에 사는 리자는 사라진 동생 마리와 그 친구 나탈리를 찾으러 폐쇄적인 고향 마을 이메르슈틸로 돌아온다. 여자 여럿이 실종되었는데도 주민들은 물론 경찰까지 이를 대수롭지 않게 여기자 리자는 직접 단서를 모으고 경찰관인 파트리크 역시 수사에 집중하면서 수색이 벌어진다. 익사한 나탈리의 시신이 발견되면서 마을 사람들도 마침내 사건의 심각성을 깨닫게 되는데...,6.083,1.0,1.0,실종: 사라진 여자들,1.0,/akQfu2zzov1y4Nzguo9XKuNDpGf.jpg,1.0,2024-03-20,0.0,0.0,/91TAjzhEfm2g4MWK0ul3CQl97ol.jpg,1.0,False,False,,2024-03-20,54,0,0,0,0,0,0,,2023-04-21
3284,3284,0.0,False,es,0.0,27,0.0,Los olvidados: Cicatrices,0.0,,2023-04-27,0.6862,974927,,5.758,0.0,0.0,에피쿠엔 잔혹사: 상처,0.0,/i6i3U4jGGSjsdl5h8Um9kppW6PD.jpg,0.0,,0.0,0.0,/9lMcew1JBT0d8F0XmG4JHYXgjuN.jpg,0.0,False,False,,,66,0,0,0,0,0,0,2023-04-27,2023-07-18
3285,3285,0.0,False,en,0.0,99,0.0,The Antisocial Network: Memes to Mayhem,1.0,Netflix,2024-04-05,0.7936,1242384,"낚이기 좋은 동영상에서 바이럴된 음모론까지, 한 익명 웹사이트가 어떻게 현실 세계에서 혼란의 온상이 되었을까? 그 전말을 파헤친 다큐멘터리.",6.5,0.0,0.0,안티소셜 네트워크: 밈에서 대혼란으로,0.0,/1Y3WLxjD6f443SfYT5NyxNf9Lty.jpg,0.0,2024-04-05,1.0,0.0,/ngrJjNw3hJRXwMfGLIhchEaBobW.jpg,0.0,False,False,Netflix,2024-04-05,54,0,0,0,0,0,0,,2024-04-04
3286,3286,0.0,False,en,0.0,18,1.0,My Neighbor Adolf,0.0,,2023-03-30,0.8116,997669,2차 세계대전 당시 가족과 자신에게 상처를 준 히틀러로 인한 두 남자의 상처와 교감 그리고 우정을 그린 영화,6.519,1.0,1.0,나의 이웃 히틀러,1.0,/9SFrB4rC3WnSoNEYwOhRKNqf74Y.jpg,1.0,,0.0,1.0,/b9ecj3M8ejGmtYebRq3ZELl2ULg.jpg,1.0,False,False,,2023-03-30,77,0,0,0,0,0,0,2022-11-03,2022-11-04
3287,3287,0.0,False,en,0.0,18|35,0.0,The Way to the Heart,0.0,,2024-04-02,0.6282,987032,,9.9,0.0,0.0,The Way to the Heart,0.0,/xFKzEhOhkPwMxWms1n15xLMCXa2.jpg,0.0,,0.0,0.0,/buex9mhLHQvpAQnCU3Akdh6EbsB.jpg,0.0,False,False,,,143,0,0,0,0,0,0,2024-04-02,2023-11-17
3288,3288,0.0,False,fr,0.0,9648|18,1.0,Maigret,0.0,,2023-08-30,0.6238,752564,"파리 한복판, 신원미상의 소녀가 피로 물든 드레스를 입은 채 변사체로 발견된다. 베테랑 매그레 경감은 사건의 진실을 파헤치기 위해 수사를 시작하지만 피해자의 이름과 나이조차 알 수 없는 미스터리한 현장 때문에 사건은 점점 더 미궁 속으로 빠지는데...",5.8,1.0,1.0,경감 매그레,0.0,/rI53cLPhBKsABBPZvJ65fcP5IdM.jpg,1.0,,0.0,1.0,/gHUmEf35h35kRpnpt0U4sRqlpZN.jpg,1.0,False,False,,2023-08-30,279,0,0,0,0,0,0,2022-02-23,2022-06-23
3289,3289,0.0,False,en,0.0,99,0.0,Orgasm Inc: The Story of OneTaste,1.0,,2022-11-05,0.662,1040603,섹슈얼 웰니스를 표방한 신생 회사. 이들이 내세운 ‘오르가즘 명상’ 방법이 유명해지면서 추종자들이 늘어간다. 하지만 곧 멤버들로부터 충격적인 고발이 쏟아지기 시작한다.,6.095,0.0,0.0,오르가즘 주식회사: 쾌락을 판 어느 회사의 진실,0.0,/yqI3XQ1nmvxFpBus1BescRrRBAj.jpg,0.0,,1.0,0.0,/hraytJBd1Ztcp7k9So4zLFcgsyh.jpg,0.0,False,False,,2022-11-05,79,0,0,0,0,0,0,2022-11-05,2022-11-05
3290,3290,0.0,False,en,0.0,10770|35|10749|18,0.0,A Royal Runaway Romance,0.0,,2022-04-09,1.0607,944946,,7.269,0.0,0.0,A Royal Runaway Romance,0.0,/skZJl4QOQOCPxnihPTbQxbYXTEg.jpg,0.0,,0.0,0.0,/jZUyZe7EMDSSxLTlnQIFUMJcn0H.jpg,0.0,False,False,,,54,0,0,0,0,0,0,,
3291,3291,0.0,False,it,0.0,27|53,0.0,L'Orafo,0.0,,2022-10-08,0.7338,999278,,5.9,0.0,0.0,L'Orafo,0.0,/m6VLa0HwFqqumeEHEGG5nZtSO3e.jpg,0.0,,0.0,0.0,/sBk6nzxhtTkrn9JZj32vaRki0QG.jpg,0.0,False,False,,,103,0,0,0,0,0,0,2022-10-08,2023-10-12
3292,3292,0.0,False,ca,0.0,18,0.0,El 47,0.0,,2024-09-06,0.627,1174481,,7.421,0.0,0.0,El 47,0.0,/1mMxQuW2b5zL6TlhvufdU1poH9n.jpg,0.0,,0.0,0.0,/tZdhMgbN7R1zDMAZ0zSFxxnClcM.jpg,0.0,False,False,,,145,0,0,0,0,0,0,2024-09-06,
3293,3293,0.0,False,fr,0.0,35,0.0,N’avoue jamais,0.0,,2024-04-24,0.9487,1192195,,6.101,0.0,0.0,N’avoue jamais,0.0,/eClC4JywN7ZIW0HllSLkx4GEQTp.jpg,0.0,,0.0,0.0,/swwpwEcexMbLgpMBaw1W0GkVcyj.jpg,0.0,False,False,,,94,0,0,0,0,0,0,2024-04-24,2025-06-26
3294,3294,0.0,False,fr,0.0,18,0.0,Sur les chemins noirs,0.0,,2023-03-22,0.6922,888082,,6.3,0.0,0.0,Sur les chemins noirs,0.0,/AofBKhLa9nhnEXfKlxkLGTesQ5r.jpg,0.0,,0.0,0.0,/b2yi8TtAPU15Ispvfzt1eTCsOEW.jpg,0.0,False,False,,,189,0,0,0,0,0,0,2023-03-22,2023-10-17
3295,3295,0.0,False,es,0.0,99,0.0,Los ladrones: la verdadera historia del robo del siglo,1.0,,2022-08-10,0.5195,1000194,"2006년, 아르헨티나를 들썩이게 했던 세기의 은행털이. 장본인들의 가감 없는 인터뷰를 통해 왜, 어떻게 그 대담한 일을 감행했는지 알아본다.",6.662,0.0,0.0,세기의 은행털이: 도둑들의 고백,0.0,/WC1pBBTiUIvj2jfUI82Z3XheZK.jpg,0.0,,1.0,0.0,/lgvk0Gjvrb9aOA13ZMiHWqk2NAo.jpg,0.0,False,False,,,68,0,0,0,0,0,0,,2022-08-10
3296,3296,0.0,False,es,0.0,35|18,0.0,Volveréis,0.0,,2025-04-23,1.2181,1214118,15년 간의 연인 관계를 끝낸 알레와 알렉스는 이별을 축하하는 파티를 열기로 결정한다.,6.402,0.0,0.0,이제 다시 시작하려고 해,0.0,/jBOh3c0cB9IouMdhT9xflQY9qen.jpg,0.0,2025-04-23,0.0,0.0,/9fUqjegvjp51cnLwQxgp9nkajXU.jpg,0.0,False,False,,2025-04-23,66,0,0,0,0,0,0,2024-08-28,
3297,3297,0.0,False,en,1.0,80,0.0,Gangs of Lagos,0.0,,2023-04-07,1.0052,1104040,"절친 오발롤라, 이피, 기프트는 정치판과 연계한 갱들이 거리를 지배하는 곳, 이살레 에코에서 나고 자랐다. 라이벌 갱들이 거리를 피로 붉게 물들이는 가운데, 오발롤라, 이피, 기프트는 갱단 간의 전쟁에 말려든다. 이 전쟁을 통해 이살레 에코의 기반을 뒤흔드는 비밀이 밝혀지고, 최종적으로 세 사람은 자신들의 운명을 깨닫게 된다.",5.9,0.0,0.0,갱스 오브 라고스,0.0,/nGwFsB6EXUCr21wzPgtP5juZPSv.jpg,0.0,,0.0,0.0,/rPSJAElGxOTko1zK6uIlYnTMFxN.jpg,0.0,False,False,,,52,0,0,0,0,0,0,,2023-04-07
3298,3298,0.0,False,it,0.0,18|14,0.0,Il primo giorno della mia vita,0.0,,2023-01-26,0.5928,700819,,6.7,0.0,0.0,내 인생의 첫날,0.0,/1AY8sq3hy9ezjY1t7GekJGZXbN8.jpg,0.0,,0.0,0.0,/wyFvoSPBw2WbRO0LW5CDeNhTZVA.jpg,0.0,False,False,,,168,0,0,0,0,0,0,2023-01-26,2024-04-02
3299,3299,0.0,False,en,0.0,878|12|28,0.0,Space Wars: Quest for the Deepstar,0.0,,2023-04-21,0.5876,986210,,4.4,0.0,0.0,스페이스 워즈: 퀘스트 포 더 딥스타,0.0,/r4BLXXsaavI3tgSNDd4upxsxc5O.jpg,0.0,,0.0,0.0,/8XdXSbjYaXlhUuqbWdnmLGc0bvb.jpg,0.0,False,False,,,54,0,0,0,0,0,0,,2023-05-02
3300,3300,0.0,False,it,0.0,10751|18|35,0.0,Il filo invisibile,1.0,,2022-03-04,0.6803,879440,"아버지가 둘인 십 대의 아들. 부모에 대한 다큐멘터리를 찍으면서, 가족과 관련된 놀라운 반전에 충격을 받는다.",6.6,0.0,0.0,보이지 않는 끈,0.0,/qQwEDjypPHSVGvseGkkbedOraEI.jpg,0.0,,1.0,0.0,/uouDZk79SVDyW4HuTVO108zmLbW.jpg,0.0,False,False,,,190,0,0,0,0,0,0,,2022-03-04
3301,3301,0.0,False,ja,0.0,99|80,0.0,警視庁捜査一課 ルーシー・ブラックマン事件,1.0,Netflix,2023-07-26,0.7585,1082168,2000년 7월 1일. 스물한 살의 영국인 루시 블랙맨이 도쿄에서 실종된다. 곧바로 국제적인 수사가 진행되고 정의를 향한 불굴의 추적이 시작된다.,7.0,0.0,0.0,미싱: 루시 블랙맨 실종 사건,0.0,/nt1XnqfJUSM001THbm4TqOWfB7O.jpg,0.0,2023-07-26,1.0,0.0,/xSA5QFCFLdjrJlhbnbXbJmiJ6v4.jpg,0.0,False,False,Netflix,2023-07-26,67,0,0,0,0,0,0,,2023-07-26
3302,3302,0.0,False,pl,0.0,18|36,0.0,Broad Peak,1.0,Netflix,2022-09-14,0.5669,999127,브로드피크에 올랐으나 정상에 닿는 데는 실패했던 마치에이 베르베카. 25년이 흐른 지금 미완의 도전을 완수하러 나선다.,5.8,0.0,0.0,브로드피크,0.0,/r1mXY6uFwpqy0dxPi9zZGIMUk5f.jpg,0.0,2022-09-14,1.0,0.0,/mssCqICnOv70yv0JHsCgaFvMAMe.jpg,0.0,False,False,Netflix,2022-09-14,60,0,0,0,0,0,0,,2022-09-09
